product_name,series,skus,section,detail,anwendung,material,suitability
Diamant Fräser Z1+1 DTA,DTA,DTA.06.016.08.0MR | DTA.08.021.08.0MR | DTA.08.021.12.0MR | DTA.08.021.12.0SR | DTA.10.015.12.0SR | DTA.10.021.12.0SR | DTA.10.025.12.0SR | DTA.10.025.12.0SL | DTA.10.035.12.0SR | DTA.10.035.12.0SL | DTA.12.021.12.0SR | DTA.12.025.12.0SR | DTA.12.025.12.0SL | DTA.12.035.12.0SR | DTA.12.035.12.0SL | DTA.12.045.12.0SR | DTA.12.045.12.0SL | DTA.16.025.16.0SR | DTA.16.025.16.0SL | DTA.16.035.16.0SR | DTA.16.035.16.0SL | DTA.16.045.16.0SR | DTA.16.045.16.0SL | DTA.16.055.16.0SR | DTA.16.055.16.0SL | DTA.16.036.16.0SR | DTA.18.025.20.0SR | DTA.18.025.20.0SL | DTA.18.035.20.0SR | DTA.18.035.20.0SL | DTA.18.045.20.0SR | DTA.18.045.20.0SL | DTA.18.045.25.0SR | DTA.18.045.25.0SL | DTA.20.025.20.0SR | DTA.20.025.20.0SL | DTA.20.035.20.0SR | DTA.20.035.20.0SL | DTA.20.045.20.0SR | DTA.20.045.20.0SL | DTA.20.055.20.0SR | DTA.20.055.20.0SL | DTA.20.065.20.0SR | DTA.20.065.20.0SL | DTA.20.072.20.0SR | DTA.20.080.20.0SR | DTA.20.080.20.0SL | DTA.08.027.08.0MR | DTA.08.027.08.0ML | DTA.08.036.08.0MR | DTA.08.036.08.0ML | DTA.10.027.10.0MR | DTA.12.027.12.0MR | DTA.09.038.09.5SR | DTA.12.025.12.5SR | DTA.12.028.12.5SR | DTA.12.035.12.5SR | DTA.12.038.12.5SR | DTA.12.045.12.5SR | DTA.19.050.19.5SR | DTA.12.027.08.BSR | DTA.12.027.12.BSR | DTA.12.036.12.BSR | DTA.12.044.12.BSR | DTA.10.027.12.VSR | DTA.12.027.12.VSR | DTA.12.036.12.VSR | DTA.16.036.16.VSR | DTA.16.045.16.VSR,Material,,,Laminierte MDF,3 out of 3
Diamant Fräser Z1+1 DTA,DTA,DTA.06.016.08.0MR | DTA.08.021.08.0MR | DTA.08.021.12.0MR | DTA.08.021.12.0SR | DTA.10.015.12.0SR | DTA.10.021.12.0SR | DTA.10.025.12.0SR | DTA.10.025.12.0SL | DTA.10.035.12.0SR | DTA.10.035.12.0SL | DTA.12.021.12.0SR | DTA.12.025.12.0SR | DTA.12.025.12.0SL | DTA.12.035.12.0SR | DTA.12.035.12.0SL | DTA.12.045.12.0SR | DTA.12.045.12.0SL | DTA.16.025.16.0SR | DTA.16.025.16.0SL | DTA.16.035.16.0SR | DTA.16.035.16.0SL | DTA.16.045.16.0SR | DTA.16.045.16.0SL | DTA.16.055.16.0SR | DTA.16.055.16.0SL | DTA.16.036.16.0SR | DTA.18.025.20.0SR | DTA.18.025.20.0SL | DTA.18.035.20.0SR | DTA.18.035.20.0SL | DTA.18.045.20.0SR | DTA.18.045.20.0SL | DTA.18.045.25.0SR | DTA.18.045.25.0SL | DTA.20.025.20.0SR | DTA.20.025.20.0SL | DTA.20.035.20.0SR | DTA.20.035.20.0SL | DTA.20.045.20.0SR | DTA.20.045.20.0SL | DTA.20.055.20.0SR | DTA.20.055.20.0SL | DTA.20.065.20.0SR | DTA.20.065.20.0SL | DTA.20.072.20.0SR | DTA.20.080.20.0SR | DTA.20.080.20.0SL | DTA.08.027.08.0MR | DTA.08.027.08.0ML | DTA.08.036.08.0MR | DTA.08.036.08.0ML | DTA.10.027.10.0MR | DTA.12.027.12.0MR | DTA.09.038.09.5SR | DTA.12.025.12.5SR | DTA.12.028.12.5SR | DTA.12.035.12.5SR | DTA.12.038.12.5SR | DTA.12.045.12.5SR | DTA.19.050.19.5SR | DTA.12.027.08.BSR | DTA.12.027.12.BSR | DTA.12.036.12.BSR | DTA.12.044.12.BSR | DTA.10.027.12.VSR | DTA.12.027.12.VSR | DTA.12.036.12.VSR | DTA.16.036.16.VSR | DTA.16.045.16.VSR,Material,,,Sperrholz,1 out of 3
Diamant Fräser Z1+1 DTA,DTA,DTA.06.016.08.0MR | DTA.08.021.08.0MR | DTA.08.021.12.0MR | DTA.08.021.12.0SR | DTA.10.015.12.0SR | DTA.10.021.12.0SR | DTA.10.025.12.0SR | DTA.10.025.12.0SL | DTA.10.035.12.0SR | DTA.10.035.12.0SL | DTA.12.021.12.0SR | DTA.12.025.12.0SR | DTA.12.025.12.0SL | DTA.12.035.12.0SR | DTA.12.035.12.0SL | DTA.12.045.12.0SR | DTA.12.045.12.0SL | DTA.16.025.16.0SR | DTA.16.025.16.0SL | DTA.16.035.16.0SR | DTA.16.035.16.0SL | DTA.16.045.16.0SR | DTA.16.045.16.0SL | DTA.16.055.16.0SR | DTA.16.055.16.0SL | DTA.16.036.16.0SR | DTA.18.025.20.0SR | DTA.18.025.20.0SL | DTA.18.035.20.0SR | DTA.18.035.20.0SL | DTA.18.045.20.0SR | DTA.18.045.20.0SL | DTA.18.045.25.0SR | DTA.18.045.25.0SL | DTA.20.025.20.0SR | DTA.20.025.20.0SL | DTA.20.035.20.0SR | DTA.20.035.20.0SL | DTA.20.045.20.0SR | DTA.20.045.20.0SL | DTA.20.055.20.0SR | DTA.20.055.20.0SL | DTA.20.065.20.0SR | DTA.20.065.20.0SL | DTA.20.072.20.0SR | DTA.20.080.20.0SR | DTA.20.080.20.0SL | DTA.08.027.08.0MR | DTA.08.027.08.0ML | DTA.08.036.08.0MR | DTA.08.036.08.0ML | DTA.10.027.10.0MR | DTA.12.027.12.0MR | DTA.09.038.09.5SR | DTA.12.025.12.5SR | DTA.12.028.12.5SR | DTA.12.035.12.5SR | DTA.12.038.12.5SR | DTA.12.045.12.5SR | DTA.19.050.19.5SR | DTA.12.027.08.BSR | DTA.12.027.12.BSR | DTA.12.036.12.BSR | DTA.12.044.12.BSR | DTA.10.027.12.VSR | DTA.12.027.12.VSR | DTA.12.036.12.VSR | DTA.16.036.16.VSR | DTA.16.045.16.VSR,Material,,,Laminiertes Sperrholz,1 out of 3
Diamant Fräser Z1+1 PRO DTB,DTB,DTB.12.025.12.SSR | DTB.12.035.12.SSR | DTB.12.045.12.SSR | DTB.12.025.12.5SSR | DTB.16.025.16.SSR | DTB.16.035.16.SSR | DTB.16.045.16.SSR | DTB.16.055.16.SSR | DTB.20.025.20.SSR | DTB.20.035.20.SSR | DTB.20.045.20.SSR | DTB.20.055.20.SSR,Technische Details,"Ein komplettes DP-Schneidblatt, auf drei spiralförmige Flügel verteilt",,,
Diamant Fräser Z1+1 PRO DTB,DTB,DTB.12.025.12.SSR | DTB.12.035.12.SSR | DTB.12.045.12.SSR | DTB.12.025.12.5SSR | DTB.16.025.16.SSR | DTB.16.035.16.SSR | DTB.16.045.16.SSR | DTB.16.055.16.SSR | DTB.20.025.20.SSR | DTB.20.035.20.SSR | DTB.20.045.20.SSR | DTB.20.055.20.SSR,Technische Details,Körper aus rostfreiem Stahl mit einer Härte von mehr als 28 HRC,,,
Diamant Fräser Z1+1 PRO DTB,DTB,DTB.12.025.12.SSR | DTB.12.035.12.SSR | DTB.12.045.12.SSR | DTB.12.025.12.5SSR | DTB.16.025.16.SSR | DTB.16.035.16.SSR | DTB.16.045.16.SSR | DTB.16.055.16.SSR | DTB.20.025.20.SSR | DTB.20.035.20.SSR | DTB.20.045.20.SSR | DTB.20.055.20.SSR,Technische Details,"Kann nachgeschärft werden: H2,5 (2–3 Nachschärfungen)",,,
Diamant Fräser Z1+1 PRO DTB,DTB,DTB.12.025.12.SSR | DTB.12.035.12.SSR | DTB.12.045.12.SSR | DTB.12.025.12.5SSR | DTB.16.025.16.SSR | DTB.16.035.16.SSR | DTB.16.045.16.SSR | DTB.16.055.16.SSR | DTB.20.025.20.SSR | DTB.20.035.20.SSR | DTB.20.045.20.SSR | DTB.20.055.20.SSR,Technische Details,Weiterentwickelte Ausführung des Z1+1-Schaftfräsers,,,
Diamant Fräser Z1+1 PRO DTB,DTB,DTB.12.025.12.SSR | DTB.12.035.12.SSR | DTB.12.045.12.SSR | DTB.12.025.12.5SSR | DTB.16.025.16.SSR | DTB.16.035.16.SSR | DTB.16.045.16.SSR | DTB.16.055.16.SSR | DTB.20.025.20.SSR | DTB.20.035.20.SSR | DTB.20.045.20.SSR | DTB.20.055.20.SSR,Technische Details,Aggressivere axiale Schnittwinkel für eine optimierte Spanabfuhr,,,
Diamant Fräser Z1+1 PRO DTB,DTB,DTB.12.025.12.SSR | DTB.12.035.12.SSR | DTB.12.045.12.SSR | DTB.12.025.12.5SSR | DTB.16.025.16.SSR | DTB.16.035.16.SSR | DTB.16.045.16.SSR | DTB.16.055.16.SSR | DTB.20.025.20.SSR | DTB.20.035.20.SSR | DTB.20.045.20.SSR | DTB.20.055.20.SSR,Technische Details,HM-Tauchschneide an der Stirnseite zum Bohren,,,
Diamant Fräser Z1+1 PRO DTB,DTB,DTB.12.025.12.SSR | DTB.12.035.12.SSR | DTB.12.045.12.SSR | DTB.12.025.12.5SSR | DTB.16.025.16.SSR | DTB.16.035.16.SSR | DTB.16.045.16.SSR | DTB.16.055.16.SSR | DTB.20.025.20.SSR | DTB.20.035.20.SSR | DTB.20.045.20.SSR | DTB.20.055.20.SSR,Anwendung,,Fräsen,,
Diamant Fräser Z1+1 PRO DTB,DTB,DTB.12.025.12.SSR | DTB.12.035.12.SSR | DTB.12.045.12.SSR | DTB.12.025.12.5SSR | DTB.16.025.16.SSR | DTB.16.035.16.SSR | DTB.16.045.16.SSR | DTB.16.055.16.SSR | DTB.20.025.20.SSR | DTB.20.035.20.SSR | DTB.20.045.20.SSR | DTB.20.055.20.SSR,Anwendung,,Fügen,,
Diamant Fräser Z1+1 PRO DTB,DTB,DTB.12.025.12.SSR | DTB.12.035.12.SSR | DTB.12.045.12.SSR | DTB.12.025.12.5SSR | DTB.16.025.16.SSR | DTB.16.035.16.SSR | DTB.16.045.16.SSR | DTB.16.055.16.SSR | DTB.20.025.20.SSR | DTB.20.035.20.SSR | DTB.20.045.20.SSR | DTB.20.055.20.SSR,Anwendung,,Falzen,,
Diamant Fräser Z1+1 PRO DTB,DTB,DTB.12.025.12.SSR | DTB.12.035.12.SSR | DTB.12.045.12.SSR | DTB.12.025.12.5SSR | DTB.16.025.16.SSR | DTB.16.035.16.SSR | DTB.16.045.16.SSR | DTB.16.055.16.SSR | DTB.20.025.20.SSR | DTB.20.035.20.SSR | DTB.20.045.20.SSR | DTB.20.055.20.SSR,Material,,,Rohe MDF,3 out of 3
Diamant Fräser Z1+1 PRO DTB,DTB,DTB.12.025.12.SSR | DTB.12.035.12.SSR | DTB.12.045.12.SSR | DTB.12.025.12.5SSR | DTB.16.025.16.SSR | DTB.16.035.16.SSR | DTB.16.045.16.SSR | DTB.16.055.16.SSR | DTB.20.025.20.SSR | DTB.20.035.20.SSR | DTB.20.045.20.SSR | DTB.20.055.20.SSR,Material,,,Rohe Spanplatte,3 out of 3
Diamant Fräser Z1+1 PRO DTB,DTB,DTB.12.025.12.SSR | DTB.12.035.12.SSR | DTB.12.045.12.SSR | DTB.12.025.12.5SSR | DTB.16.025.16.SSR | DTB.16.035.16.SSR | DTB.16.045.16.SSR | DTB.16.055.16.SSR | DTB.20.025.20.SSR | DTB.20.035.20.SSR | DTB.20.045.20.SSR | DTB.20.055.20.SSR,Material,,,Laminierte Spanplatte,3 out of 3
Diamant Fräser Z1+1 PRO DTB,DTB,DTB.12.025.12.SSR | DTB.12.035.12.SSR | DTB.12.045.12.SSR | DTB.12.025.12.5SSR | DTB.16.025.16.SSR | DTB.16.035.16.SSR | DTB.16.045.16.SSR | DTB.16.055.16.SSR | DTB.20.025.20.SSR | DTB.20.035.20.SSR | DTB.20.045.20.SSR | DTB.20.055.20.SSR,Material,,,Laminierte MDF,3 out of 3
Diamant Fräser Z1+1 PRO DTB,DTB,DTB.12.025.12.SSR | DTB.12.035.12.SSR | DTB.12.045.12.SSR | DTB.12.025.12.5SSR | DTB.16.025.16.SSR | DTB.16.035.16.SSR | DTB.16.045.16.SSR | DTB.16.055.16.SSR | DTB.20.025.20.SSR | DTB.20.035.20.SSR | DTB.20.045.20.SSR | DTB.20.055.20.SSR,Material,,,Sperrholz,2 out of 3
Diamant Fräser Z1+1 PRO DTB,DTB,DTB.12.025.12.SSR | DTB.12.035.12.SSR | DTB.12.045.12.SSR | DTB.12.025.12.5SSR | DTB.16.025.16.SSR | DTB.16.035.16.SSR | DTB.16.045.16.SSR | DTB.16.055.16.SSR | DTB.20.025.20.SSR | DTB.20.035.20.SSR | DTB.20.045.20.SSR | DTB.20.055.20.SSR,Material,,,Laminiertes Sperrholz,2 out of 3
Diamant Fräser Z2+2 DTN,DTN,DTN.12.025.12.0SR | DTN.12.025.12.0SL | DTN.12.025.16.0SR | DTN.12.025.16.0SL | DTN.12.025.20.0SR | DTN.12.025.20.0SL | DTN.12.035.12.0SR | DTN.12.035.12.0SL | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.15.030.19.5SR | DTN.19.045.19.5SR | DTN.19.050.19.5SR | DTN.09.025.09.5DR | DTN.12.025.12.5DR | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.19.035.19.5SR | DTN.19.044.19.5SR | DTN.19.045.19.5SR | DTN.12.035.20.0SR | DTN.12.035.20.0SL | DTN.16.025.16.0SR | DTN.16.025.16.0SL | DTN.16.025.20.0SR | DTN.16.025.20.0SL | DTN.16.035.16.0SR | DTN.16.035.16.0SL | DTN.16.035.20.0SR | DTN.16.035.20.0SL | DTN.16.045.16.0SR | DTN.16.045.16.0SL | DTN.16.045.20.0SR | DTN.16.045.20.0SL | DTN.16.055.16.0SR | DTN.16.055.16.0SL | DTN.18.025.20.0SR | DTN.18.025.20.0SL | DTN.18.035.20.0SR | DTN.18.035.20.0SL | DTN.18.045.20.0SR | DTN.20.025.20.0SR | DTN.20.025.20.0SL | DTN.20.035.20.0SR | DTN.20.035.20.0SL | DTN.20.045.20.0SR | DTN.20.045.20.0SL | DTN.20.055.20.0SR | DTN.20.055.20.0SL | DTN.20.065.20.0SR | DTN.25.025.25.0SR | DTN.25.025.25.0SL,Technische Details,"Zwei komplette DP-Schneidblätter, auf vier spiralförmige Flügel verteilt",,,
Diamant Fräser Z2+2 DTN,DTN,DTN.12.025.12.0SR | DTN.12.025.12.0SL | DTN.12.025.16.0SR | DTN.12.025.16.0SL | DTN.12.025.20.0SR | DTN.12.025.20.0SL | DTN.12.035.12.0SR | DTN.12.035.12.0SL | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.15.030.19.5SR | DTN.19.045.19.5SR | DTN.19.050.19.5SR | DTN.09.025.09.5DR | DTN.12.025.12.5DR | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.19.035.19.5SR | DTN.19.044.19.5SR | DTN.19.045.19.5SR | DTN.12.035.20.0SR | DTN.12.035.20.0SL | DTN.16.025.16.0SR | DTN.16.025.16.0SL | DTN.16.025.20.0SR | DTN.16.025.20.0SL | DTN.16.035.16.0SR | DTN.16.035.16.0SL | DTN.16.035.20.0SR | DTN.16.035.20.0SL | DTN.16.045.16.0SR | DTN.16.045.16.0SL | DTN.16.045.20.0SR | DTN.16.045.20.0SL | DTN.16.055.16.0SR | DTN.16.055.16.0SL | DTN.18.025.20.0SR | DTN.18.025.20.0SL | DTN.18.035.20.0SR | DTN.18.035.20.0SL | DTN.18.045.20.0SR | DTN.20.025.20.0SR | DTN.20.025.20.0SL | DTN.20.035.20.0SR | DTN.20.035.20.0SL | DTN.20.045.20.0SR | DTN.20.045.20.0SL | DTN.20.055.20.0SR | DTN.20.055.20.0SL | DTN.20.065.20.0SR | DTN.25.025.25.0SR | DTN.25.025.25.0SL,Technische Details,Körper aus rostfreiem Stahl mit einer Härte von mehr als 28 HRC,,,
Diamant Fräser Z2+2 DTN,DTN,DTN.12.025.12.0SR | DTN.12.025.12.0SL | DTN.12.025.16.0SR | DTN.12.025.16.0SL | DTN.12.025.20.0SR | DTN.12.025.20.0SL | DTN.12.035.12.0SR | DTN.12.035.12.0SL | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.15.030.19.5SR | DTN.19.045.19.5SR | DTN.19.050.19.5SR | DTN.09.025.09.5DR | DTN.12.025.12.5DR | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.19.035.19.5SR | DTN.19.044.19.5SR | DTN.19.045.19.5SR | DTN.12.035.20.0SR | DTN.12.035.20.0SL | DTN.16.025.16.0SR | DTN.16.025.16.0SL | DTN.16.025.20.0SR | DTN.16.025.20.0SL | DTN.16.035.16.0SR | DTN.16.035.16.0SL | DTN.16.035.20.0SR | DTN.16.035.20.0SL | DTN.16.045.16.0SR | DTN.16.045.16.0SL | DTN.16.045.20.0SR | DTN.16.045.20.0SL | DTN.16.055.16.0SR | DTN.16.055.16.0SL | DTN.18.025.20.0SR | DTN.18.025.20.0SL | DTN.18.035.20.0SR | DTN.18.035.20.0SL | DTN.18.045.20.0SR | DTN.20.025.20.0SR | DTN.20.025.20.0SL | DTN.20.035.20.0SR | DTN.20.035.20.0SL | DTN.20.045.20.0SR | DTN.20.045.20.0SL | DTN.20.055.20.0SR | DTN.20.055.20.0SL | DTN.20.065.20.0SR | DTN.25.025.25.0SR | DTN.25.025.25.0SL,Technische Details,"Kann nachgeschärft werden: H2,5 (2–3 Nachschärfungen)",,,
Diamant Fräser Z2+2 DTN,DTN,DTN.12.025.12.0SR | DTN.12.025.12.0SL | DTN.12.025.16.0SR | DTN.12.025.16.0SL | DTN.12.025.20.0SR | DTN.12.025.20.0SL | DTN.12.035.12.0SR | DTN.12.035.12.0SL | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.15.030.19.5SR | DTN.19.045.19.5SR | DTN.19.050.19.5SR | DTN.09.025.09.5DR | DTN.12.025.12.5DR | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.19.035.19.5SR | DTN.19.044.19.5SR | DTN.19.045.19.5SR | DTN.12.035.20.0SR | DTN.12.035.20.0SL | DTN.16.025.16.0SR | DTN.16.025.16.0SL | DTN.16.025.20.0SR | DTN.16.025.20.0SL | DTN.16.035.16.0SR | DTN.16.035.16.0SL | DTN.16.035.20.0SR | DTN.16.035.20.0SL | DTN.16.045.16.0SR | DTN.16.045.16.0SL | DTN.16.045.20.0SR | DTN.16.045.20.0SL | DTN.16.055.16.0SR | DTN.16.055.16.0SL | DTN.18.025.20.0SR | DTN.18.025.20.0SL | DTN.18.035.20.0SR | DTN.18.035.20.0SL | DTN.18.045.20.0SR | DTN.20.025.20.0SR | DTN.20.025.20.0SL | DTN.20.035.20.0SR | DTN.20.035.20.0SL | DTN.20.045.20.0SR | DTN.20.045.20.0SL | DTN.20.055.20.0SR | DTN.20.055.20.0SL | DTN.20.065.20.0SR | DTN.25.025.25.0SR | DTN.25.025.25.0SL,Technische Details,HM-Tauchschneide an der Stirnseite zum Bohren,,,
Diamant Fräser Z2+2 DTN,DTN,DTN.12.025.12.0SR | DTN.12.025.12.0SL | DTN.12.025.16.0SR | DTN.12.025.16.0SL | DTN.12.025.20.0SR | DTN.12.025.20.0SL | DTN.12.035.12.0SR | DTN.12.035.12.0SL | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.15.030.19.5SR | DTN.19.045.19.5SR | DTN.19.050.19.5SR | DTN.09.025.09.5DR | DTN.12.025.12.5DR | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.19.035.19.5SR | DTN.19.044.19.5SR | DTN.19.045.19.5SR | DTN.12.035.20.0SR | DTN.12.035.20.0SL | DTN.16.025.16.0SR | DTN.16.025.16.0SL | DTN.16.025.20.0SR | DTN.16.025.20.0SL | DTN.16.035.16.0SR | DTN.16.035.16.0SL | DTN.16.035.20.0SR | DTN.16.035.20.0SL | DTN.16.045.16.0SR | DTN.16.045.16.0SL | DTN.16.045.20.0SR | DTN.16.045.20.0SL | DTN.16.055.16.0SR | DTN.16.055.16.0SL | DTN.18.025.20.0SR | DTN.18.025.20.0SL | DTN.18.035.20.0SR | DTN.18.035.20.0SL | DTN.18.045.20.0SR | DTN.20.025.20.0SR | DTN.20.025.20.0SL | DTN.20.035.20.0SR | DTN.20.035.20.0SL | DTN.20.045.20.0SR | DTN.20.045.20.0SL | DTN.20.055.20.0SR | DTN.20.055.20.0SL | DTN.20.065.20.0SR | DTN.25.025.25.0SR | DTN.25.025.25.0SL,Anwendung,,Fräsen,,
Diamant Fräser Z2+2 DTN,DTN,DTN.12.025.12.0SR | DTN.12.025.12.0SL | DTN.12.025.16.0SR | DTN.12.025.16.0SL | DTN.12.025.20.0SR | DTN.12.025.20.0SL | DTN.12.035.12.0SR | DTN.12.035.12.0SL | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.15.030.19.5SR | DTN.19.045.19.5SR | DTN.19.050.19.5SR | DTN.09.025.09.5DR | DTN.12.025.12.5DR | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.19.035.19.5SR | DTN.19.044.19.5SR | DTN.19.045.19.5SR | DTN.12.035.20.0SR | DTN.12.035.20.0SL | DTN.16.025.16.0SR | DTN.16.025.16.0SL | DTN.16.025.20.0SR | DTN.16.025.20.0SL | DTN.16.035.16.0SR | DTN.16.035.16.0SL | DTN.16.035.20.0SR | DTN.16.035.20.0SL | DTN.16.045.16.0SR | DTN.16.045.16.0SL | DTN.16.045.20.0SR | DTN.16.045.20.0SL | DTN.16.055.16.0SR | DTN.16.055.16.0SL | DTN.18.025.20.0SR | DTN.18.025.20.0SL | DTN.18.035.20.0SR | DTN.18.035.20.0SL | DTN.18.045.20.0SR | DTN.20.025.20.0SR | DTN.20.025.20.0SL | DTN.20.035.20.0SR | DTN.20.035.20.0SL | DTN.20.045.20.0SR | DTN.20.045.20.0SL | DTN.20.055.20.0SR | DTN.20.055.20.0SL | DTN.20.065.20.0SR | DTN.25.025.25.0SR | DTN.25.025.25.0SL,Anwendung,,Fügen,,
Diamant Fräser Z2+2 DTN,DTN,DTN.12.025.12.0SR | DTN.12.025.12.0SL | DTN.12.025.16.0SR | DTN.12.025.16.0SL | DTN.12.025.20.0SR | DTN.12.025.20.0SL | DTN.12.035.12.0SR | DTN.12.035.12.0SL | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.15.030.19.5SR | DTN.19.045.19.5SR | DTN.19.050.19.5SR | DTN.09.025.09.5DR | DTN.12.025.12.5DR | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.19.035.19.5SR | DTN.19.044.19.5SR | DTN.19.045.19.5SR | DTN.12.035.20.0SR | DTN.12.035.20.0SL | DTN.16.025.16.0SR | DTN.16.025.16.0SL | DTN.16.025.20.0SR | DTN.16.025.20.0SL | DTN.16.035.16.0SR | DTN.16.035.16.0SL | DTN.16.035.20.0SR | DTN.16.035.20.0SL | DTN.16.045.16.0SR | DTN.16.045.16.0SL | DTN.16.045.20.0SR | DTN.16.045.20.0SL | DTN.16.055.16.0SR | DTN.16.055.16.0SL | DTN.18.025.20.0SR | DTN.18.025.20.0SL | DTN.18.035.20.0SR | DTN.18.035.20.0SL | DTN.18.045.20.0SR | DTN.20.025.20.0SR | DTN.20.025.20.0SL | DTN.20.035.20.0SR | DTN.20.035.20.0SL | DTN.20.045.20.0SR | DTN.20.045.20.0SL | DTN.20.055.20.0SR | DTN.20.055.20.0SL | DTN.20.065.20.0SR | DTN.25.025.25.0SR | DTN.25.025.25.0SL,Anwendung,,Falzen,,
Diamant Fräser Z2+2 DTN,DTN,DTN.12.025.12.0SR | DTN.12.025.12.0SL | DTN.12.025.16.0SR | DTN.12.025.16.0SL | DTN.12.025.20.0SR | DTN.12.025.20.0SL | DTN.12.035.12.0SR | DTN.12.035.12.0SL | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.15.030.19.5SR | DTN.19.045.19.5SR | DTN.19.050.19.5SR | DTN.09.025.09.5DR | DTN.12.025.12.5DR | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.19.035.19.5SR | DTN.19.044.19.5SR | DTN.19.045.19.5SR | DTN.12.035.20.0SR | DTN.12.035.20.0SL | DTN.16.025.16.0SR | DTN.16.025.16.0SL | DTN.16.025.20.0SR | DTN.16.025.20.0SL | DTN.16.035.16.0SR | DTN.16.035.16.0SL | DTN.16.035.20.0SR | DTN.16.035.20.0SL | DTN.16.045.16.0SR | DTN.16.045.16.0SL | DTN.16.045.20.0SR | DTN.16.045.20.0SL | DTN.16.055.16.0SR | DTN.16.055.16.0SL | DTN.18.025.20.0SR | DTN.18.025.20.0SL | DTN.18.035.20.0SR | DTN.18.035.20.0SL | DTN.18.045.20.0SR | DTN.20.025.20.0SR | DTN.20.025.20.0SL | DTN.20.035.20.0SR | DTN.20.035.20.0SL | DTN.20.045.20.0SR | DTN.20.045.20.0SL | DTN.20.055.20.0SR | DTN.20.055.20.0SL | DTN.20.065.20.0SR | DTN.25.025.25.0SR | DTN.25.025.25.0SL,Anwendung,,Nesten,,
Diamant Fräser Z2+2 DTN,DTN,DTN.12.025.12.0SR | DTN.12.025.12.0SL | DTN.12.025.16.0SR | DTN.12.025.16.0SL | DTN.12.025.20.0SR | DTN.12.025.20.0SL | DTN.12.035.12.0SR | DTN.12.035.12.0SL | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.15.030.19.5SR | DTN.19.045.19.5SR | DTN.19.050.19.5SR | DTN.09.025.09.5DR | DTN.12.025.12.5DR | DTN.12.025.12.5SR | DTN.12.030.12.5SR | DTN.12.035.12.5SR | DTN.19.035.19.5SR | DTN.19.044.19.5SR | DTN.19.045.19.5SR | DTN.12.035.20.0SR | DTN.12.035.20.0SL | DTN.16.025.16.0SR | DTN.16.025.16.0SL | DTN.16.025.20.0SR | DTN.16.025.20.0SL | DTN.16.035.16.0SR | DTN.16.035.16.0SL | DTN.16.035.20.0SR | DTN.16.035.20.0SL | DTN.16.045.16.0SR | DTN.16.045.16.0SL | DTN.16.045.20.0SR | DTN.16.045.20.0SL | DTN.16.055.16.0SR | DTN.16.055.16.0SL | DTN.18.025.20.0SR | DTN.18.025.20.0SL | DTN.18.035.20.0SR | DTN.18.035.20.0SL | DTN.18.045.20.0SR | DTN.20.025.20.0SR | DTN.20.025.20.0SL | DTN.20.035.20.0SR | DTN.20.035.20.0SL | DTN.20.045.20.0SR | DTN.20.045.20.0SL | DTN.20.055.20.0SR | DTN.20.055.20.0SL | DTN.20.065.20.0SR | DTN.25.025.25.0SR | DTN.25.025.25.0SL,Material,,,Rohe MDF,3 out of 3
